id,make,model,displ,cyl,trans,drive,fuel,salesArea,stnd,stnd_description,underhood_id,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,comb_co2
324,CHEVROLET,Malibu,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXJ02.5150,midsize car,8,25,36,29,7,Yes,307
325,CHEVROLET,Malibu,2.5,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.5001,midsize car,6,25,36,29,7,Yes,307
326,CHEVROLET,Silverado 15,5.3,8,Auto-6,4WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXT05.3382,pickup,6,16-Dec,16/22,13/18,4,No,470/490
327,CHEVROLET,Silverado 15,5.3,8,Auto-6,2WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXT05.3382,pickup,6,16-Dec,17/23,14/19,4,No,458/478
328,CHEVROLET,Silverado 25,6,8,Auto-6,4WD,Ethanol/Gas,FA,HDV1,HDV1 (Federal HD chassis Class 2b GVW 8501-10000),FGMXD06.0397,pickup,1,N/A,N/A,N/A,10,No,N/A
329,CHEVROLET,Silverado 25,6,8,Auto-6,4WD,Ethanol/Gas,CA,L3LEV395,California LEV-III LEV395,FGMXD06.0397,pickup,1,N/A,N/A,N/A,10,No,N/A
330,CHEVROLET,Silverado 25,6,8,Auto-6,2WD,Ethanol/Gas,FA,HDV1,HDV1 (Federal HD chassis Class 2b GVW 8501-10000),FGMXD06.0397,pickup,1,N/A,N/A,N/A,10,No,N/A
331,CHEVROLET,Silverado 25,6,8,Auto-6,2WD,Ethanol/Gas,CA,L3LEV395,California LEV-III LEV395,FGMXD06.0397,pickup,1,N/A,N/A,N/A,10,No,N/A
332,CHEVROLET,Silverado 25,6.6,8,Auto-6,4WD,Diesel,FA,HDV1,HDV1 (Federal HD chassis Class 2b GVW 8501-10000),FGMXD06.6355,pickup,1,N/A,N/A,N/A,10,No,N/A
333,CHEVROLET,Silverado 25,6.6,8,Auto-6,4WD,Diesel,CA,U2,California LEV-II ULEV,FGMXD06.6355,pickup,2,N/A,N/A,N/A,10,No,N/A
334,CHEVROLET,Silverado 25,6.6,8,Auto-6,2WD,Diesel,FA,HDV1,HDV1 (Federal HD chassis Class 2b GVW 8501-10000),FGMXD06.6355,pickup,1,N/A,N/A,N/A,10,No,N/A
335,CHEVROLET,Silverado 25,6.6,8,Auto-6,2WD,Diesel,CA,U2,California LEV-II ULEV,FGMXD06.6355,pickup,2,N/A,N/A,N/A,10,No,N/A
336,CHEVROLET,Silverado 35,6,8,Auto-6,4WD,Ethanol/Gas,FA,HDV1,HDV1 (Federal HD chassis Class 2b GVW 8501-10000),FGMXD06.0397,pickup,1,N/A,N/A,N/A,10,No,N/A
337,CHEVROLET,Silverado 35,6,8,Auto-6,4WD,Ethanol/Gas,CA,L3LEV395,California LEV-III LEV395,FGMXD06.0397,pickup,1,N/A,N/A,N/A,10,No,N/A
338,CHEVROLET,Silverado 35,6,8,Auto-6,4WD,Ethanol/Gas,FA,HDV2,HDV2 (Federal HD chassis Class 3 GVW 10001-14000),FGMXD06.0399,pickup,1,N/A,N/A,N/A,10,No,N/A
339,CHEVROLET,Silverado 35,6,8,Auto-6,4WD,Ethanol/Gas,CA,L3LEV630,California LEV-III LEV630,FGMXD06.0399,pickup,1,N/A,N/A,N/A,10,No,N/A
340,CHEVROLET,Silverado 35,6,8,Auto-6,2WD,Ethanol/Gas,FA,HDV1,HDV1 (Federal HD chassis Class 2b GVW 8501-10000),FGMXD06.0397,pickup,1,N/A,N/A,N/A,10,No,N/A
341,CHEVROLET,Silverado 35,6,8,Auto-6,2WD,Ethanol/Gas,CA,L3LEV395,California LEV-III LEV395,FGMXD06.0397,pickup,1,N/A,N/A,N/A,10,No,N/A
342,CHEVROLET,Silverado 35,6,8,Auto-6,2WD,Ethanol/Gas,FA,HDV2,HDV2 (Federal HD chassis Class 3 GVW 10001-14000),FGMXD06.0399,pickup,1,N/A,N/A,N/A,10,No,N/A
343,CHEVROLET,Silverado 35,6,8,Auto-6,2WD,Ethanol/Gas,CA,L3LEV630,California LEV-III LEV630,FGMXD06.0399,pickup,1,N/A,N/A,N/A,10,No,N/A
344,CHEVROLET,Silverado 35,6.6,8,Auto-6,4WD,Diesel,FA,HDV2,HDV2 (Federal HD chassis Class 3 GVW 10001-14000),FGMXD06.6365,pickup,1,N/A,N/A,N/A,10,No,N/A
345,CHEVROLET,Silverado 35,6.6,8,Auto-6,4WD,Diesel,CA,U2,California LEV-II ULEV,FGMXD06.6365,pickup,1,N/A,N/A,N/A,10,No,N/A
346,CHEVROLET,Silverado 35,6.6,8,Auto-6,2WD,Diesel,FA,HDV2,HDV2 (Federal HD chassis Class 3 GVW 10001-14000),FGMXD06.6365,pickup,1,N/A,N/A,N/A,10,No,N/A
347,CHEVROLET,Silverado 35,6.6,8,Auto-6,2WD,Diesel,CA,U2,California LEV-II ULEV,FGMXD06.6365,pickup,1,N/A,N/A,N/A,10,No,N/A
348,CHEVROLET,Sonic,1.4,4,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,small car,6,29,40,33,8,Yes,271
349,CHEVROLET,Sonic,1.4,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,small car,6,27,37,31,8,Yes,291
350,CHEVROLET,Sonic,1.8,4,Man-5,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,small car,6,26,35,30,7,Yes,301
351,CHEVROLET,Sonic,1.8,4,Man-5,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV01.8031,small car,7,26,35,30,7,Yes,301
352,CHEVROLET,Sonic,1.8,4,Man-5,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV01.8031,small car,8,26,35,30,7,Yes,301
353,CHEVROLET,Sonic,1.8,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,small car,6,25,35,28,7,Yes,312
354,CHEVROLET,Sonic,1.8,4,SemiAuto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV01.8031,small car,7,25,35,28,7,Yes,312
355,CHEVROLET,Sonic,1.8,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV01.8031,small car,8,25,35,28,7,Yes,312
356,CHEVROLET,Sonic 5,1.4,4,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,29,40,33,8,Yes,271
357,CHEVROLET,Sonic 5,1.4,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,27,37,31,8,Yes,291
358,CHEVROLET,Sonic 5,1.8,4,Man-5,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,26,35,30,7,Yes,301
359,CHEVROLET,Sonic 5,1.8,4,Man-5,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV01.8031,midsize car,7,26,35,30,7,Yes,301
360,CHEVROLET,Sonic 5,1.8,4,Man-5,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV01.8031,midsize car,8,26,35,30,7,Yes,301
361,CHEVROLET,Sonic 5,1.8,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,25,35,28,7,Yes,312
362,CHEVROLET,Sonic 5,1.8,4,SemiAuto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV01.8031,midsize car,7,25,35,28,7,Yes,312
363,CHEVROLET,Sonic 5,1.8,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV01.8031,midsize car,8,25,35,28,7,Yes,312
364,CHEVROLET,Sonic 5 RS,1.4,4,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,27,34,30,7,Yes,298
365,CHEVROLET,Sonic 5 RS,1.4,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,25,33,28,7,Yes,317
366,CHEVROLET,Sonic RS,1.4,4,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,small car,6,27,34,30,7,Yes,298
367,CHEVROLET,Sonic RS,1.4,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,small car,6,25,33,28,7,Yes,317
368,CHEVROLET,Spark,1.2,4,CVT,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,small car,6,30,39,34,8,Yes,264
369,CHEVROLET,Spark,1.2,4,Man-5,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,small car,6,31,39,34,8,Yes,258
370,CHEVROLET,Spark EV,9.9,18,Auto-1,2WD,Electricity,FA,B1,Federal Tier 2 Bin 1,FGMXV00.0001,small car,10,128,109,119,10,Elite,0
371,CHEVROLET,Spark EV,9.9,18,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,FGMXV00.0001,small car,10,128,109,119,10,Elite,0
372,CHEVROLET,Suburban 1500,5.3,8,Auto-6,4WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXT05.3382,standard SUV,6,15-Nov,15/22,18-Dec,4,No,511/503
373,CHEVROLET,Suburban 1500,5.3,8,Auto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT06.2374,standard SUV,6,15,22,18,4,No,503
374,CHEVROLET,Suburban 1500,5.3,8,Auto-6,2WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXT05.3382,standard SUV,6,16-Dec,17/23,14/18,4,No,461/481
375,CHEVROLET,Suburban 1500,5.3,8,Auto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT06.2374,standard SUV,6,16,23,18,4,No,481
376,CHEVROLET,Tahoe 1500,5.3,8,Auto-6,4WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXT05.3382,standard SUV,6,16-Nov,16/22,13/18,4,No,482/498
377,CHEVROLET,Tahoe 1500,5.3,8,Auto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT06.2374,standard SUV,6,16,22,18,4,No,498
378,CHEVROLET,Tahoe 1500,5.3,8,Auto-6,2WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXT05.3382,standard SUV,6,16-Dec,17/23,14/18,4,No,461/481
379,CHEVROLET,Tahoe 1500,5.3,8,Auto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT06.2374,standard SUV,6,16,23,18,4,No,481
380,CHEVROLET,Traverse,3.6,6,Auto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT03.6151,standard SUV,6,16,23,19,4,No,476
381,CHEVROLET,Traverse,3.6,6,Auto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT03.6151,standard SUV,6,17,24,19,4,No,465
382,CHEVROLET,Volt,1.4,4,CVT,2WD,Gasoline/Electricity,FC,B4,Federal Tier 2 Bin 4,FGMXV01.4001,small car,6,35/101,40/93,37/98,10,Yes,81
